folder,broadcaster_id,source_file,sermon_id,match_method,match_score,date_in_name
shoreharvest_pres_text,shoreharvest,"Ezekiel #27 - Ezekiel 44, The New Preisthood.txt",4272619422737,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel #28 - The New Ritual (Ez 45-46).txt,511261558597264,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #1 - Ezekiel One.txt,923251359587304,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #2 - The Call of Ezekiel.txt,93025180364924,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #3 - The Silencing of Ezekiel.txt,109251518255979,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #4 - Ezekiel 4 and 5.txt,1013252255471115,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #5 - Know that I am the LORD.txt,1019251958266643,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #6 - When the Glory Goes.txt,10272514301718,exact,1.0,
shoreharvest_pres_text,shoreharvest,Ezekiel - Visions of Glory #8 - A Church EKG (Ezekiel 12 -21-14 -11).txt,119252128447733,exact,1.0,
shoreharvest_pres_text,shoreharvest,Faith Counted as Righteousness.txt,516221614351467,exact,1.0,
shoreharvest_pres_text,shoreharvest,Faith Is Never Alone.txt,1220201215838,exact,1.0,
shoreharvest_pres_text,shoreharvest,Faith in the Face of the Impossible.txt,32020201502530,exact,1.0,
shoreharvest_pres_text,shoreharvest,Farewell.txt,111620151530422,exact,1.0,
shoreharvest_pres_text,shoreharvest,Finishing Well.txt,58231820445763,exact,1.0,
shoreharvest_pres_text,shoreharvest,Forgiveness.txt,42623182643677,exact,1.0,
shoreharvest_pres_text,shoreharvest,Freedom Is Not Free.txt,616201523182438,exact,1.0,
shoreharvest_pres_text,shoreharvest,From Spiritual to Spirit-Filled.txt,1216191516397082,exact,1.0,
shoreharvest_pres_text,shoreharvest,Fufilled and Promised.txt,59221713536791,exact,1.0,
shoreharvest_pres_text,shoreharvest,Genesis.txt,914211534583258,exact,1.0,
shoreharvest_pres_text,shoreharvest,God Can't Change.txt,62523205444754,exact,1.0,
shoreharvest_pres_text,shoreharvest,God Can't Lie.txt,72231620314980,exact,1.0,
shoreharvest_pres_text,shoreharvest,God Is In Control.txt,462017285845,exact,1.0,
shoreharvest_pres_text,shoreharvest,God Is Not Your Genie.txt,1118191659541107,exact,1.0,
shoreharvest_pres_text,shoreharvest,God of Drama.txt,1215201658124871,exact,1.0,
shoreharvest_pres_text,shoreharvest,God's Love.txt,86201755415109,exact,1.0,
shoreharvest_pres_text,shoreharvest,God's Loving Election.txt,1214221524327080,exact,1.0,
shoreharvest_pres_text,shoreharvest,God's Power for God's Purpose through God's People.txt,2102020151267,exact,1.0,
shoreharvest_pres_text,shoreharvest,Good Rejection.txt,320201954242114,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Gospel Life ,Gentle Strength, Romans #32.txt",7125019115312,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Gospel Life, Civil Government Romans #30.txt",69251234394934,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Gospel Life, Humility - Romans #28.txt",52725204618636,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Gospel Life, Unwanted Providence Romans #34.txt",714251515235215,exact,1.0,
shoreharvest_pres_text,shoreharvest,Gospel Life. Love Romans #29.txt,6225201915676,exact,1.0,
shoreharvest_pres_text,shoreharvest,Habakkuk - Living by Faith.txt,514211653422054,exact,1.0,
shoreharvest_pres_text,shoreharvest,Haggai - Satisfaction.txt,514211657423287,exact,1.0,
shoreharvest_pres_text,shoreharvest,He's Here.txt,102191626155300,exact,1.0,
shoreharvest_pres_text,shoreharvest,Hearing without Listening.txt,62720165355756,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Heaven, Can I Be Sure I'm Heaven Bound.txt",624241710126136,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Heaven, What Is the New Earth.txt",526242115433577,exact,1.0,
shoreharvest_pres_text,shoreharvest,Help My Unbelief.txt,462015511848,exact,1.0,
shoreharvest_pres_text,shoreharvest,Honor Marriage.txt,416242046585860,exact,1.0,
shoreharvest_pres_text,shoreharvest,Hosea - God's Hate.txt,323211257496589,exact,1.0,
shoreharvest_pres_text,shoreharvest,"How Do We Know Truth, Part 1.txt",811241446537126,exact,1.0,
shoreharvest_pres_text,shoreharvest,"How Do We Know Truth, Part 2,.txt",812241830301537,exact,1.0,
shoreharvest_pres_text,shoreharvest,"How Do We Know Truth, Part 3.txt",82424235253930,exact,1.0,
shoreharvest_pres_text,shoreharvest,How Do We Live in the Truth.txt,98241436367749,exact,1.0,
shoreharvest_pres_text,shoreharvest,How To Win the Culture Wars.txt,1142017248181,exact,1.0,
shoreharvest_pres_text,shoreharvest,I Came from Heaven.txt,21824193645550,exact,1.0,
shoreharvest_pres_text,shoreharvest,I Did Not Come to Bring Peace.txt,219241584588,exact,1.0,
shoreharvest_pres_text,shoreharvest,I Told You So.txt,92319195839908,exact,1.0,
shoreharvest_pres_text,shoreharvest,I've Got This!.txt,46201727371299,exact,1.0,
shoreharvest_pres_text,shoreharvest,If It Is of God.txt,11519195445019,exact,1.0,
shoreharvest_pres_text,shoreharvest,Inability.txt,462016964693,exact,1.0,
shoreharvest_pres_text,shoreharvest,Is It Incredible that God Raises the Dead.txt,12621184474725,exact,1.0,
shoreharvest_pres_text,shoreharvest,Is This What It Means to Be a Child of God.txt,21020193568167,exact,1.0,
shoreharvest_pres_text,shoreharvest,It Only Takes One - Romans #8.txt,1027241426237926,exact,1.0,
shoreharvest_pres_text,shoreharvest,It's Never About Us.txt,42020192076718,exact,1.0,
shoreharvest_pres_text,shoreharvest,Jephthan - Salvation Despised.txt,914201634472103,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Jesus Christ - Prophet, Priest, and King.txt",95191242145061,exact,1.0,
shoreharvest_pres_text,shoreharvest,Joel - The Day of the LORD.txt,3921162240422,exact,1.0,
shoreharvest_pres_text,shoreharvest,Jonah - An Unexpected Salvation.txt,39211726427343,exact,1.0,
shoreharvest_pres_text,shoreharvest,"King & God - 8Days #1, Sunday & Monday.txt",422519634046,exact,1.0,
shoreharvest_pres_text,shoreharvest,Land of Promise.txt,11102214145619,exact,1.0,
shoreharvest_pres_text,shoreharvest,Life and Death.txt,328221853342700,exact,1.0,
shoreharvest_pres_text,shoreharvest,Life's Journey.txt,322231429404127,exact,1.0,
shoreharvest_pres_text,shoreharvest,Live for the Future.txt,314241753252403,exact,1.0,
shoreharvest_pres_text,shoreharvest,Living the Gospel Life.txt,84202012477301,exact,1.0,
shoreharvest_pres_text,shoreharvest,Look! The King!.txt,462018173461,exact,1.0,
shoreharvest_pres_text,shoreharvest,Love the Brethren.txt,324241429356625,exact,1.0,
shoreharvest_pres_text,shoreharvest,Loving God with All You Have.txt,46201642391192,exact,1.0,
shoreharvest_pres_text,shoreharvest,Make It About the Resurrection.txt,1221201649185187,exact,1.0,
shoreharvest_pres_text,shoreharvest,Malachi - God's Electing Love.txt,63211911465926,exact,1.0,
shoreharvest_pres_text,shoreharvest,Man and the Environment.txt,1011211628435284,exact,1.0,
shoreharvest_pres_text,shoreharvest,Man of Men.txt,218241915135483,exact,1.0,
shoreharvest_pres_text,shoreharvest,Man.txt,107211442556951,exact,1.0,
shoreharvest_pres_text,shoreharvest,Meal as Mission.txt,131231930581894,exact,1.0,
shoreharvest_pres_text,shoreharvest,Micah - The Whole Counsel of God.txt,42021174205914,exact,1.0,
shoreharvest_pres_text,shoreharvest,Mine!.txt,46201624577495,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Miracle, Message, Messiah.txt",1016191927102940,exact,1.0,
shoreharvest_pres_text,shoreharvest,Music as Part of Worship.txt,93211814191207,exact,1.0,
shoreharvest_pres_text,shoreharvest,Nahum - Comfort for God's People.txt,42021171152064,exact,1.0,
shoreharvest_pres_text,shoreharvest,New Creation.txt,41922154013851,exact,1.0,
shoreharvest_pres_text,shoreharvest,Not Ashamed - Romans #3.txt,9222414374839,exact,1.0,
shoreharvest_pres_text,shoreharvest,O Wretched Redeemed! - Romans 17.txt,42251849222609,exact,1.0,
shoreharvest_pres_text,shoreharvest,Obadiah - Jesus Is Lord of All.txt,39211518302586,exact,1.0,
shoreharvest_pres_text,shoreharvest,Obey Your Leaders.txt,5524142940230,exact,1.0,
shoreharvest_pres_text,shoreharvest,Of Peers and Prostitutes.txt,11223156372653,exact,1.0,
shoreharvest_pres_text,shoreharvest,On Being a Christian.txt,3162421433166,exact,1.0,
shoreharvest_pres_text,shoreharvest,Our Confession.txt,331241448481074,exact,1.0,
shoreharvest_pres_text,shoreharvest,Paul - Missionary and Minister.txt,105201434281511,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Paul, People and Places.txt",1111201526436171,exact,1.0,
shoreharvest_pres_text,shoreharvest,Persevere.txt,219241541112880,exact,1.0,
shoreharvest_pres_text,shoreharvest,Praise the Lord!.txt,626191027133018,exact,1.0,
shoreharvest_pres_text,shoreharvest,Prophets - Thus Saith the Lord.txt,210211631581005,exact,1.0,
shoreharvest_pres_text,shoreharvest,Prosperity Gospel.txt,322231438123287,exact,1.0,
shoreharvest_pres_text,shoreharvest,Providence.txt,524231228322460,exact,1.0,
shoreharvest_pres_text,shoreharvest,Raised for Our Justification - Romans #11.txt,42251826127314,exact,1.0,
shoreharvest_pres_text,shoreharvest,Re-Repentance.txt,52221435205870,exact,1.0,
shoreharvest_pres_text,shoreharvest,Reconciled! - Romans #12.txt,42251832595008,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Rejoice, The King Is Coming.txt",221201548463887,exact,1.0,
shoreharvest_pres_text,shoreharvest,Remember How He Told You.txt,413201646292436,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Remember the Glory, Palm Sunday.txt",46201445165599,exact,1.0,
shoreharvest_pres_text,shoreharvest,Revenge.txt,5123157414246,exact,1.0,
shoreharvest_pres_text,shoreharvest,Reward and Punishment.txt,46201557117319,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Romans 14 - 1-12, Gospel Life, Ethical Tolerance #31.txt",622252157584059,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Romans 15,7-21, Gospel Life, Proper Pride Romans #33.txt",772516142612,exact,1.0,
shoreharvest_pres_text,shoreharvest,"Romans 9,30-10,13, A Most Natural Heresy #24.txt",428251622174363,exact,1.0,
shoreharvest_pres_text,shoreharvest,Salvation Re-Explained.txt,221201532332275,exact,1.0,
shoreharvest_pres_text,shoreharvest,Salvation with Loss.txt,91922158478190,exact,1.0,
shoreharvest_pres_text,shoreharvest,Salvation's Audience.txt,3182018337226,exact,1.0,
shoreharvest_pres_text,shoreharvest,Salvation's Author.txt,330201417102510,exact,1.0,
shoreharvest_pres_text,shoreharvest,Samson - God's Plan of Salvation.txt,914201639291653,exact,1.0,
shoreharvest_pres_text,shoreharvest,Sanctification.txt,2192424134790,exact,1.0,
shoreharvest_pres_text,shoreharvest,Sanctuaryfied! - Romans #15.txt,4225184258876,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing Wisdom.txt,210201927454685,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing the Bride.txt,113201657232779,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing the Creation.txt,23201527311572,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing the Image.txt,121201656261929,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing the Mission.txt,12720160232791,exact,1.0,
shoreharvest_pres_text,shoreharvest,Seeing the Savior.txt,16201542233548,exact,1.0,
shoreharvest_pres_text,shoreharvest,Signs of New Life.txt,425221617214681,exact,1.0,
shoreharvest_pres_text,shoreharvest,Sin's Blessing.txt,92622146364597,exact,1.0,
shoreharvest_pres_text,shoreharvest,Sitting at Jesus' Table.txt,131231944263480,exact,1.0,
shoreharvest_pres_text,shoreharvest,So Stormy a Salvation.txt,1262118854286,exact,1.0,
shoreharvest_pres_text,shoreharvest,"So the Scriptures Should Be Fulfilled, 8Days #3, Thursday & Friday,.txt",414251515154659,exact,1.0,
shoreharvest_pres_text,shoreharvest,Sola Fide - Romans #10.txt,1110241534215099,exact,1.0,
shoreharvest_pres_text,shoreharvest,Splendid Logic! - Romans #22.txt,4225192356674,exact,1.0,
shoreharvest_pres_text,shoreharvest,Thanksgiving.txt,812191815357946,exact,1.0,
shoreharvest_pres_text,shoreharvest,"The Acid Test of Truth,.txt",98241442483743,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Acts of the Gospel.txt,99191730113747,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Churchgoer - Romans #6.txt,101624014206204,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Confession of Jesus.txt,320201821224180,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Council's Counsel.txt,51120209577870,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Crown Priest.txt,210202035196065,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Day of the Lord.txt,46201525263183,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Deceitfulness of Sin.txt,21824192741546,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Earthly Tabernacle.txt,21824193414221,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Elements of Worship.txt,9321181230286,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Faith of Abraham.txt,426231819206490,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Faith of Sarah.txt,321221611304000,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Fear of the Lord.txt,22524221283252,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Golden Chain - Romans #21.txt,42251858177517,exact,1.0,
shoreharvest_pres_text,shoreharvest,"The Good, the Bad, and the Blessed.txt",524231223492486,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Gospel According to St. Zechariah.txt,2102020723948,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Greater Sacrifice.txt,21924237571442,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Greater Tabernacle.txt,21924232136605,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Immoral Man - Romans #4.txt,929241428582907,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Israel of God.txt,61423141801513,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Jerusalem Council.txt,552011373241,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Joy of Salvation.txt,810201826236752,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Leading of the Holy Spirit.txt,39201828587468,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Light That Shows Us God.txt,12201949422707,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Lord's Supper.txt,99212032555552,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Lords Table.txt,31624155511953,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Meal Reveal.txt,131231923181835,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Mercy of God.txt,121422154915628,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Mission of Missions.txt,427201714177268,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Moral Man - Romans #5.txt,106241434346197,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Myth of Mars Hill.txt,92820145063242,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Nature of Faith.txt,225242155171301,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Now-and-Not-Yet of Faith.txt,3324153041651,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Plight of the Wicked and the Flight of Wickedness.txt,21020202208,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Prodigal Steward.txt,1026201356176467,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Regulative Principle of Worship.txt,93211755435879,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Roman Church - Romans #1.txt,98241434156897,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Sacrifice.txt,11222173062799,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Sin from Within.txt,320202013416419,exact,1.0,
shoreharvest_pres_text,shoreharvest,"The Universal Call, Romans #25 - TE Scott Shaw.txt",5425202125880,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Verse That Says So Little.txt,92321213648290,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Voice of the Lord.txt,820191638327121,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Way in Ephesus.txt,102020164383182,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Weight of Our Choices.txt,121822193083580,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Will of God.txt,6120221485911,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Will of the Lord.txt,112320173857646,exact,1.0,
shoreharvest_pres_text,shoreharvest,The Work Continues.txt,23211811396963,exact,1.0,
shoreharvest_pres_text,shoreharvest,Things in Common.txt,102819225352820,exact,1.0,
shoreharvest_pres_text,shoreharvest,To Samaria...And Beyond!.txt,122192055307481,exact,1.0,
shoreharvest_pres_text,shoreharvest,True Sustenance.txt,13123195173731,exact,1.0,
shoreharvest_pres_text,shoreharvest,Turtles All the Way Down.txt,71424143406168,exact,1.0,
shoreharvest_pres_text,shoreharvest,Two Humanities - Romans #13.txt,4225183455776,exact,1.0,
shoreharvest_pres_text,shoreharvest,Unbelief Personified.txt,101422153472209,exact,1.0,
shoreharvest_pres_text,shoreharvest,Understanding Judges.txt,84202018422391,exact,1.0,
shoreharvest_pres_text,shoreharvest,Wait Upon the Lord.txt,101422150343076,exact,1.0,
shoreharvest_pres_text,shoreharvest,Walk Humbly with Your God.txt,4620162088161,exact,1.0,
shoreharvest_pres_text,shoreharvest,What About Hell.txt,616241435255731,exact,1.0,
shoreharvest_pres_text,shoreharvest,What Is Heaven.txt,51924143758529,exact,1.0,
shoreharvest_pres_text,shoreharvest,What Is Truth.txt,710241410183803,exact,1.0,
shoreharvest_pres_text,shoreharvest,What Will They Call Us.txt,22420150307925,exact,1.0,
shoreharvest_pres_text,shoreharvest,What Will We Be Like In Heaven.txt,613241116201587,exact,1.0,
shoreharvest_pres_text,shoreharvest,What Worship Is.txt,9321171233404,exact,1.0,
shoreharvest_pres_text,shoreharvest,What is “New Jerusalem”.txt,62241417502087,exact,1.0,
shoreharvest_pres_text,shoreharvest,What's Love Got to do with It.txt,10719185353674,exact,1.0,
shoreharvest_pres_text,shoreharvest,When Religion Is the Problem.txt,210202040383386,exact,1.0,
shoreharvest_pres_text,shoreharvest,When the Truth Does Not Matter.txt,121201647114064,exact,1.0,
shoreharvest_pres_text,shoreharvest,Who Is Worshipped.txt,93211727545793,exact,1.0,
shoreharvest_pres_text,shoreharvest,Who Then Is This.txt,320201828556241,exact,1.0,
shoreharvest_pres_text,shoreharvest,Why Did He Have to Go.txt,918191556292095,exact,1.0,
shoreharvest_pres_text,shoreharvest,Why God Became One of Us.txt,1229221527186084,exact,1.0,
shoreharvest_pres_text,shoreharvest,Why Worship Matters.txt,6721328143972,exact,1.0,
shoreharvest_pres_text,shoreharvest,Why Worship.txt,51820159398152,exact,1.0,
shoreharvest_pres_text,shoreharvest,Will We Get What We Deserve.txt,614231420516975,exact,1.0,
shoreharvest_pres_text,shoreharvest,Wisdom.txt,719221642165043,exact,1.0,
shoreharvest_pres_text,shoreharvest,Works - Meritorious or Meaningless.txt,316222248423038,exact,1.0,
shoreharvest_pres_text,shoreharvest,Worship - For He Is God!.txt,9321175136627,exact,1.0,
shoreharvest_pres_text,shoreharvest,Worship - For He Is Our Redeemer!.txt,93211754164374,exact,1.0,
shoreharvest_pres_text,shoreharvest,Worthy of Praise.txt,9519122221043,exact,1.0,
shoreharvest_pres_text,shoreharvest,Wrestling with God.txt,426231822424978,exact,1.0,
shoreharvest_pres_text,shoreharvest,Your Best Defense.txt,210201945516374,exact,1.0,
shoreharvest_pres_text,shoreharvest,Zechariah - The King Is Coming.txt,6321196395696,exact,1.0,
shoreharvest_pres_text,shoreharvest,Zephaniah - De-Creation to Re-Creation.txt,514211644176098,exact,1.0,
ststephens_text,ststephens,144 Thousand.txt,927231843356733,exact,1.0,
ststephens_text,ststephens,23 pairs not 24 No Matter How Small.txt,115189091,exact,1.0,
ststephens_text,ststephens,40 Years.txt,523221828133583,exact,1.0,
ststephens_text,ststephens,A Bloody Mess.txt,97161237132,exact,1.0,
ststephens_text,ststephens,A Call to Arms.txt,31926184840420,exact,1.0,
ststephens_text,ststephens,A Day for Laughter.txt,41717114234,exact,1.0,
ststephens_text,ststephens,A Letter from the King of Kings.txt,1113171527237,exact,1.0,
ststephens_text,ststephens,A Little While.txt,628161038332,exact,1.0,
ststephens_text,ststephens,A New and Better Country.txt,526201341466894,exact,1.0,
ststephens_text,ststephens,A Punch from Stephen.txt,15222037105281,exact,1.0,
ststephens_text,ststephens,A Witness First.txt,22117910275,exact,1.0,
ststephens_text,ststephens,Abhorring Sin.txt,81221858115793,exact,1.0,
ststephens_text,ststephens,Abortion 2021.txt,218211475411,exact,1.0,
ststephens_text,ststephens,Above all kings.txt,121222027434869,exact,1.0,
ststephens_text,ststephens,Accepting the not Understood.txt,610191513147779,exact,1.0,
ststephens_text,ststephens,Adam is us as Eve is us.txt,92418125441,exact,1.0,
ststephens_text,ststephens,Advent 2024.txt,326251752595393,exact,1.0,
ststephens_text,ststephens,Advent Prep for a Wedding.txt,12417105296,exact,1.0,
ststephens_text,ststephens,Advent Ready.txt,121117913261,exact,1.0,
ststephens_text,ststephens,After Chastisement.txt,710181457542,exact,1.0,
ststephens_text,ststephens,All Together Different.txt,11211610424410,exact,1.0,
ststephens_text,ststephens,An Instrument Used by God.txt,122619221568123,exact,1.0,
ststephens_text,ststephens,And He Shall Reign Forever and Ever.txt,122717920440,exact,1.0,
ststephens_text,ststephens,And Still He Uses Us.txt,61819194191036,exact,1.0,
ststephens_text,ststephens,Another New Year.txt,12191815595764,exact,1.0,
ststephens_text,ststephens,Anticipation.txt,12816754595,exact,1.0,
ststephens_text,ststephens,Anxious Distraction.txt,831201827266596,exact,1.0,
ststephens_text,ststephens,Are Your a Disciple.txt,130179542110,exact,1.0,
ststephens_text,ststephens,As We are One.txt,917191223192917,exact,1.0,
ststephens_text,ststephens,Ash Wednesday.txt,92723183558593,exact,1.0,
ststephens_text,ststephens,Ask for the Impossible.txt,66211818403348,exact,1.0,
ststephens_text,ststephens,Associating With The Immoral.txt,1129191534333946,exact,1.0,
ststephens_text,ststephens,Attract the World with Truth.txt,91924182184720,exact,1.0,
ststephens_text,ststephens,Authority of Words.txt,516221840117909,exact,1.0,
ststephens_text,ststephens,Baptismal Vow Renewal '15.txt,4615915311,exact,1.0,
ststephens_text,ststephens,Baptized to life or death.txt,10291913149149,exact,1.0,
ststephens_text,ststephens,Be Encouraged.txt,2823202204905,exact,1.0,
ststephens_text,ststephens,Be Good for Something.txt,2823202491552,exact,1.0,
ststephens_text,ststephens,Beginning of Beginnings.txt,910181121252,exact,1.0,
ststephens_text,ststephens,Begotten Again.txt,11617848297,exact,1.0,
ststephens_text,ststephens,Being Heavenly Minded.txt,152220104864,exact,1.0,
ststephens_text,ststephens,Being a Holy Priesthood Today.txt,27171536464,exact,1.0,
ststephens_text,ststephens,Being the Body.txt,3192013321316,exact,1.0,
ststephens_text,ststephens,Blessed Resolution.txt,15222039481896,exact,1.0,
ststephens_text,ststephens,Blood is Needed.txt,52918959293,exact,1.0,
ststephens_text,ststephens,Bondservants love.txt,51171527298,exact,1.0,
ststephens_text,ststephens,Born of God.txt,92515917494,exact,1.0,
ststephens_text,ststephens,Breaking Bands.txt,111621154729433,exact,1.0,
ststephens_text,ststephens,Brought to God.txt,31021144143169,exact,1.0,
ststephens_text,ststephens,Burnt Offering Cont.txt,1162016844579,exact,1.0,
ststephens_text,ststephens,Burnt Offering.txt,11620166324864,exact,1.0,
ststephens_text,ststephens,"But, God's Faithfulness.txt",210201455124846,exact,1.0,
ststephens_text,ststephens,COVID-19 True Righteous.txt,8232114104703,exact,1.0,
ststephens_text,ststephens,Cause and Effect.txt,910151118463,exact,1.0,
ststephens_text,ststephens,Celebrating with God.txt,121222018124896,exact,1.0,
ststephens_text,ststephens,Charge for a Priest.txt,722161331200,exact,1.0,
ststephens_text,ststephens,Charge for the Rev. Ricky McCarl.txt,72318154775,exact,1.0,
ststephens_text,ststephens,Choose Humility and Suffering.txt,111219162143567,exact,1.0,
ststephens_text,ststephens,Choose to put it on.txt,1116211534556956,exact,1.0,
ststephens_text,ststephens,Choosing Sides.txt,92723191119684,exact,1.0,
ststephens_text,ststephens,Christ OUR Passover.txt,92616759553,exact,1.0,
ststephens_text,ststephens,Christian Home.txt,2182114876191,exact,1.0,
ststephens_text,ststephens,Christian Parenting 101 #1.txt,6321205345406,exact,1.0,
ststephens_text,ststephens,Christian Parenting 101 #2.txt,67211722288180,exact,1.0,
ststephens_text,ststephens,Christian Parenting 101 #3.txt,67211726435826,exact,1.0,
ststephens_text,ststephens,Christians Needing One Another.txt,3221195105729,exact,1.0,
ststephens_text,ststephens,Christmas Day 2018.txt,122618142175164,exact,1.0,
ststephens_text,ststephens,Christmas Day 2019.txt,1226192220101349,exact,1.0,
ststephens_text,ststephens,Christmas Day 2024.txt,326251755166779,exact,1.0,
ststephens_text,ststephens,Christmas Day.txt,2823201247751,exact,1.0,
ststephens_text,ststephens,Christmas Eve 2018.txt,122618140586709,exact,1.0,
ststephens_text,ststephens,Christmas Eve 2019.txt,1226192217247532,exact,1.0,
ststephens_text,ststephens,Christmas Eve 2024.txt,32625175485405,exact,1.0,
ststephens_text,ststephens,Christmas Eve Service.txt,114151525110,exact,1.0,
ststephens_text,ststephens,Christmas Morning.txt,114151525561,exact,1.0,
ststephens_text,ststephens,Clement.txt,716192054103639,exact,1.0,
ststephens_text,ststephens,College Boot Camp - Abortion.txt,8315946540,exact,1.0,
ststephens_text,ststephens,College Boot Camp - Moral Absolutes cont.txt,8315941494,exact,1.0,
ststephens_text,ststephens,College Boot Camp - Moral Absolutes.txt,8315938280,exact,1.0,
ststephens_text,ststephens,College Boot Camp - Sexuality cont.txt,8315952556,exact,1.0,
ststephens_text,ststephens,College Boot Camp - Sexuality.txt,8315950402,exact,1.0,
ststephens_text,ststephens,Combating Doubt.txt,111218823415,exact,1.0,
ststephens_text,ststephens,Come Forth!.txt,224161252440,exact,1.0,
ststephens_text,ststephens,Come Out.txt,928231748201570,exact,1.0,
ststephens_text,ststephens,Come Up!.txt,9272318326466,exact,1.0,
ststephens_text,ststephens,Coming to You.txt,28232019401060,exact,1.0,
ststephens_text,ststephens,Confess Before Men.txt,2823205243220,exact,1.0,
ststephens_text,ststephens,Conscience.txt,319261748426785,exact,1.0,
ststephens_text,ststephens,Covenant Childrearing.txt,32017858140,exact,1.0,
ststephens_text,ststephens,Covetous Herat.txt,3322183451705,exact,1.0,
ststephens_text,ststephens,Covid 2020.txt,15211631476266,exact,1.0,
ststephens_text,ststephens,Created to Worship.txt,613221313305797,exact,1.0,
ststephens_text,ststephens,Cross on your Tree.txt,15222035506605,exact,1.0,
ststephens_text,ststephens,Crossing Over by way of Baptism.txt,101216931266,exact,1.0,
ststephens_text,ststephens,Cultural Accommodation.txt,126241513524055,exact,1.0,
ststephens_text,ststephens,Deacons.txt,126241531494205,exact,1.0,
ststephens_text,ststephens,Death to Life.txt,3281691195,exact,1.0,
ststephens_text,ststephens,"Decisions, Decisions.txt",3216859270,exact,1.0,
ststephens_text,ststephens,Dependency on the Spirit.txt,1071915238882,exact,1.0,
ststephens_text,ststephens,Destroy Home Idols First.txt,62211914312189,exact,1.0,
ststephens_text,ststephens,Did I say Daily.txt,34181314424,exact,1.0,
